"발생일시","관할해경서","발생해역","발생유형","발생원인","기상특보","사고선박수","구조인원","부상인원","사망인원","실종인원","사고위치","위도","경도","선종1","톤수1","선종2","톤수2","선종3","톤수3"
"2011-04-21 20:00","울산","영해-EEZ","표류","기타","황천4급","1","7","0","0","0","울주군 서생면 간절곶 동방 50마일","35|20|40","130|22|40","어선","21",,,,
"2011-04-21 14:50","울산","영해-EEZ","표류","기타","황천4급","1","5","0","0","0","울산 동구 정자 동방 20마일","35|32|66","129|54|34","어선","27",,,,
"2011-04-21 14:26","통영","항계내","좌초","운항부주의","양호","1","1","0","0","0","잠도 서남방 0.5마일","35|03|04","128|39|8","낚시어선","4.95",,,,
"2011-04-21 14:01","통영","항계내","침수","정비불량","양호","1","1","0","0","0","거제시 하청면 석포리 서방 약 0.5마일","34|57|20","128|35|00","어선","6.61",,,,
"2011-04-21 13:15","울산","영해-EEZ","표류","기타","황천4급","1","19","0","0","0","부산 기장군 대변 동방 40마일","35|09|40","130|01|80","낚시어선","9.77",,,,
"2011-04-21 13:05","동해","영해-EEZ","기관고장","정비불량","양호","1","2","0","0","0","임원항 동방 18마일","37|23|90","129|38|90","어선","3.89",,,,
"2011-04-21 05:50","통영","항계내","기타","기타","양호","1","0","0","0","0","거제시 사등면 성포선착장내","34|55|18","128|31|26","낚시어선","4.31",,,,
"2011-04-20 22:00","목포","영해","기관고장","기타","양호","1","1","0","0","0","전남 진도군 조도면 가사도 북서 2.6마일","34|30|00","125|59|12","요트","3.5",,,,
"2011-04-20 14:08","인천","항계내","추진기장애","기타","양호","1","3","0","0","0","월미도 GS 부두 앞 해상","37|28|07","126|35|29","어선","5.39",,,,
"2011-04-20 13:45","여수","영해","침수","정비불량","양호","1","1","0","0","0","고흥군 도양읍 잠두 서방 약 1마일 해상","34|33|22","127|06|09","어선","1.75",,,,
"2011-04-19 20:00","평택","영해","기관고장","정비불량","양호","1","4","0","0","0","육도 동남방 0.4마일 해상","37|05|0","126|28|0","어선","7.93",,,,
"2011-04-19 19:00","통영","영해","기관고장","기타","양호","1","1","0","0","0","통영시 욕지도와 초도 사이","34|37|31","128|17|45","어선","2.34",,,,
"2011-04-19 17:30","통영","협수로","기타","운항부주의","양호","1","3","0","0","0","구거제대교 15번 교각","34|53|04","128|28|23","예부선","55",,,,
"2011-04-19 17:28","인천","항계내","충돌","운항부주의","양호","2","7","0","0","0","세어도 남방 근해","37|34|00","126|34|00","어선","7.93","예부선","330",,
"2011-04-19 16:00","서귀포","공해","기관고장","정비불량","황천4급","1","13","0","0","0","서귀포 남동 180마일","30|27|00","127|46|00","어선","29",,,,
"2011-04-19 06:25","서귀포","항계내","전복","기타","풍랑주의보","1","0","0","0","0","서귀포항","33|14|20","126|34|00","모터보트","1.81",,,,
"2011-04-18 19:10","목포","항계내","침수","기타","풍랑주의보","1","0","0","0","0","목포시 산정동 북항 3번부두","34|48|00","126|21|48","기타","0",,,,
"2011-04-18 17:00","포항","영해-EEZ","타기고장","기타","풍랑주의보","1","11","0","0","0","후포 동방 142마일 350-6해구","36|45|00","132|25|00","어선","74",,,,
"2011-04-18 13:45","완도","영해","침수","기상악화","황천5급","1","0","0","0","0","전남 완도군 노화읍 이포리 소재 구용도 앞 0.1마일 해상","34|10|27","126|35|36","어선","1.9",,,,
"2011-04-18 13:21","통영","영해","표류","기타","양호","1","2","0","0","0","진해구 음지도 근해 해상","35|05|27","128|43|27","기타","0",,,,
"2011-04-17 23:20","울산","영해-EEZ","충돌","운항부주의","황천5급","1","5","0","0","0","울산 동구 울기등대 동방(동해가스전) 30마일","35|25|00","130|00|00","어선","13",,,,
"2011-04-17 20:25","여수","항계내","침수","관리소홀","양호","1","0","0","0","0","여수시 돌산읍 군내리 위판장 앞 해상","34|36|52","127|43|05","어선","0.95",,,,
"2011-04-17 19:20","울산","영해-EEZ","기관고장","관리소홀","황천5급","1","5","0","0","0","울산 울주군 온산읍 이진리 법월갑 동방 41마일","35|25|00","130|12|00","어선","29",,,,
"2011-04-17 13:15","목포","영해","좌초","기타","저시정","1","2","0","0","0","전남 신안군 안좌면 불무기도 암초","34|45|22","126|13|43","어선","1.37",,,,
"2011-04-17 09:35","인천","항계내","표류","정비불량","양호","1","2","0","0","0","무의도 서방 근해상","37|24|00","126|23|00","모터보트","0",,,,
"2011-04-16 12:30","여수","영해","기관고장","정비불량","풍랑주의보","1","3","0","0","0","여수시 남면 소리도 남동방 약 17마일 해상","34|10|00","127|52|00","어선","4.99",,,,
"2011-04-16 02:00","목포","EEZ 30마일 이내","기관고장","기타","양호","1","12","0","0","0","전남 신안군 흑산면 가거도 남서 35마일","33|41|00","124|33|00","어선","35",,,,
"2011-04-15 21:33","통영","영해","표류","기타","양호","1","2","0","0","0","통영 영초도 호두 앞 해상","34|44|00","34|71|00","어선","9.77",,,,
"2011-04-15 18:19","목포","영해","추진기장애","기타","양호","1","3","0","0","0","목포시 갓바위 앞 해상","34|47|31","126|25|25","요트","6.5",,,,
"2011-04-15 18:01","목포","영해","추진기장애","기타","양호","1","5","0","0","0","전남 신안군 임자도 북방 1.2마일","35|9|53","126|8|1","어선","13",,,,
"2011-04-15 11:05","울산","협수로","화재","기타","양호","1","3","0","0","0","울산항 SK4부두 앞 해상","35|29|80","129|23|20","기타","10",,,,
"2011-04-15 10:00","평택","영해","기관고장","정비불량","저시정","1","5","0","0","0","선갑도 동남방 3.5마일해상","37|04|0","126|10|0","어선","9.77",,,,
"2011-04-14 19:13","부산","항계내","좌주","기상악화","황천5급","1","2","0","0","0","해운대해수욕장 팔레드시즈호텔 앞 모래사장","35|10|0","129|10|0","모터보트","1.04",,,,
"2011-04-14 15:00","제주","EEZ 30마일 이내","기관고장","정비불량","양호","1","10","0","0","0","차귀도 서방 16마일","33|22|00","125|50|00","어선","29",,,,
"2011-04-14 09:00","포항","영해-EEZ","추진기장애","운항부주의","양호","1","10","0","0","0","축산 동방 25마일","36|31|00","129|59|00","어선","92",,,,
"2011-04-14 08:00","서귀포","영해-EEZ","기관고장","정비불량","양호","1","4","0","0","0","서귀포 남방 32.5M'","32|42|00","126|38|00","어선","8.55",,,,
"2011-04-14 03:40","목포","EEZ 30마일 이내","기관고장","기타","양호","1","9","0","0","0","전남 신안군 흑산면 가거도 서방 21마일","34|10|00","124|38|00","어선","39",,,,
"2011-04-13 14:19","인천","협수로","표류","관리소홀","양호","1","2","0","0","0","대이작도 근해상","37|10|00","126|12|00","어선","4.97",,,,
"2011-04-13 09:35","목포","영해","기관고장","기타","양호","1","1","0","0","0","진도군 가학 선착장 앞 약 500미터","34|26|26","126|5|53","어선","4.87",,,,
"2011-04-13 03:00","통영","영해","기관고장","기타","양호","1","1","0","0","0","삼천포 항계내","34|54|69","128|04|69","어선","2.47",,,,
"2011-04-13 00:57","인천","협수로","충돌","운항부주의","저시정","2","15","0","0","0","울도 남동방 3.7마일 해상","36|59|00","126|04|00","화물선","302","어선","20",,
"2011-04-12 21:18","군산","항계내","기타","기타","양호","1","0","0","0","2","군산시 옥도면 새만금 내측 야미도 동방 3마일","35|50|20","126|33|30","어선","3",,,,
"2011-04-12 14:10","포항","항계내","전복","기상악화","양호","1","1","0","0","0","영덕군 경정1리항 북방파제 10~15m 해상","36|29|00","129|26|00","어선","0.25",,,,
"2011-04-12 06:00","목포","영해","침수","기타","양호","1","3","0","0","0","전남 진도군 조도면 진목도 남방 0.5마일 해상","34|18|00","125|57|35","어선","6.67",,,,
"2011-04-12 05:15","목포","영해","표류","기상악화","저시정","1","1","0","0","0","전남 무안군 삼향면 복길리 인근 해상","34|49|25","126|22|22","낚시어선","0.7",,,,
"2011-04-10 14:42","목포","영해","표류","연료고갈","양호","1","2","0","0","0","전남 진도군 조도면 서거차도 북동방 3마일 해상","34|17|46","125|51|40","기타","7.93",,,,
"2011-04-10 13:46","부산","영해","기관고장","정비불량","양호","1","1","0","0","0","오륙도 부근 백운포방향 미역양식장 인근 해상(백운포 앞 400m 해상)","35|5|00","129|7|00","어선","3.06",,,,
"2011-04-10 13:20","인천","협수로","표류","연료고갈","양호","1","1","0","0","0","영흥면 외리 화력발전소 앞 해상","37|14|05","126|24|53","모터보트","15",,,,
"2011-04-10 06:10","울산","영해-EEZ","기관고장","정비불량","황천4급","1","1","0","0","0","울산 동구 방어진 동방 21마일","35|26|00","129|52|00","어선","7.97",,,,
"2011-04-10 03:00","속초","영해-EEZ","기관고장","정비불량","양호","1","10","0","0","0","속초동방 46마일","38|10|00","129|35|00","어선","38",,,,
"2011-04-09 07:45","통영","영해","표류","기타","양호","1","2","0","0","0","거제시 남여도 남서방 1.5마일 해상","34|49|42","128|45|08","어선","4.99",,,,
"2011-04-09 06:30","여수","영해","기관고장","운항부주의","양호","1","3","0","0","0","고흥군 도양읍 시산도 남동방 약 0.3마일","34|22|70","127|17|09","어선","7.93",,,,
"2011-04-09 06:04","서귀포","항계내","화재","화기취급부주의","황천5급","2","0","0","0","0","서귀포 성산 오조리 소재 성산조선소","33|28|00","126|55|00","어선","9.77","어선","29",,
"2011-04-08 21:20","여수","영해","표류","운항부주의","양호","1","0","0","0","0","전남 고흥군 봉래면 탕건여 남서방 약 3.5마일","34|21|04","127|26|58","어선","5.76",,,,
"2011-04-08 21:00","목포","EEZ 30마일 이내","추진기장애","기타","양호","1","13","0","0","0","전남 신안군 흑산면 가거도 북서 41마일","34|18|05","124|18|00","관공선","450",,,,
"2011-04-08 11:15","여수","영해","침수","운항부주의","양호","1","2","0","0","0","여수시 돌산읍 성두 앞 해상","34|35|12","127|46|31","어선","1.5",,,,
"2011-04-07 20:00","인천","항계내","충돌","운항부주의","저시정","2","7","0","0","0","팔미도 남동방 약2마일","37|20|22","126|30|20","유조선","499","기타","95",,
"2011-04-07 10:35","포항","영해","기관고장","기타","풍랑주의보","1","2","0","0","0","구룡포 남동방 5마일","35|54|00","129|35|00","어선","5.6",,,,
"2011-04-07 04:00","서귀포","공해","기관고장","운항부주의","풍랑주의보","1","9","0","0","0","서귀포 남서 111마일","31|24|00","126|10|00","어선","69",,,,
"2011-04-06 19:30","인천","항계내","기관고장","정비불량","양호","1","622","0","0","0","연안부두앞 해상","37|27|00","126|34|00","여객선","6322",,,,
"2011-04-06 17:10","목포","영해","기타","기타","양호","1","2","0","0","0","전남 해남군 화원면 시하도 북동방 1.5마일 해상","34|42|00","126|15|00","예부선","29",,,,
"2011-04-06 14:00","울산","영해","기관고장","정비불량","양호","1","1","0","0","0","울산 울주군 서생면 명선도 앞 1마일 해상","35|23|15","129|21|18","낚시어선","7.31",,,,
"2011-04-06 10:45","서귀포","영해-EEZ","기관고장","운항부주의","양호","1","2","0","0","0","제주시 차귀도 남서 50마일","33|15|00","125|10|00","기타","64",,,,
"2011-04-04 18:35","태안","영해","기관고장","기타","양호","1","1","0","0","0","충남 태안군 근흥면 목개도 남방 부근 해상","36|37|59","126|7|32","어선","7.93",,,,
"2011-04-04 07:52","목포","영해","추진기장애","기타","양호","1","1","0","0","0","전남 신안군 압해면 매화도와 고이도 사이 해상","34|50|2","126|15|7","어선","1.5",,,,
"2011-04-04 05:30","속초","영해-EEZ","충돌","운항부주의","양호","2","2","0","0","0","양양군 현북면 기사문리","38|3|20","128|49|50","어선","3.9","어선","3.27",,
"2011-04-04 01:30","목포","영해","전복","기타","양호","1","0","0","0","4","전남 신안군 흑산면 가거도 북동 10.2마일 해상","34|14|25","125|12|92","어선","9.77",,,,
"2011-04-03 23:08","서귀포","항계내","좌초","운항부주의","풍랑주의보","1","5","0","0","0","서귀포항 동방파제","33|13|98","126|34|03","어선","9.77",,,,
"2011-04-03 22:50","제주","EEZ 30마일 이내","화재","화기취급부주의","풍랑주의보","1","26","0","0","0","차귀도 맘서 21미일","33|11|03","125|44|60","어선","129",,,,
"2011-04-03 17:30","울산","항계내","기관고장","정비불량","양호","1","1","0","0","0","울산항 SK부두 앞 해상","35|28|24","129|23|30","어선","7.31",,,,
"2011-04-03 10:10","군산","항계내","좌초","운항부주의","양호","1","3","0","0","0","말도북방 0.5마일해상","35|51|85","126|19|56","모터보트","1",,,,
"2011-04-03 04:14","동해","항계내","화재","화기취급부주의","양호","1","0","0","0","0","묵호항내 대한냉동 앞","37|32|43","129|07|01","어선","49",,,,
"2011-04-02 14:40","통영","항계내","기관고장","정비불량","양호","1","3","0","0","0","거제시 황포해수욕장 부근 해상","35|01|00","128|39|58","낚시어선","0.1",,,,
"2011-04-02 05:05","태안","영해","침수","기타","양호","1","0","0","0","0","대천어항 북방파제 약 900M 해상","36|20|44","126|30|47","어선","49",,,,
"2011-04-02 03:10","울산","협수로","전복","운항부주의","양호","2","6","0","0","0","울산시 남구 고사동 한진중공업 앞 해상 20미터","35|29|54","129|22|20","어선","0.5","기타","12",,
"2011-04-01 17:00","통영","항계내","기타","화기취급부주의","양호","1","1","0","0","0","통영시 산양읍 삼덕리 원항지선 물량장","34|47|47","128|23|00","어선","3.79",,,,
"2011-04-01 14:52","태안","영해","기타","연료고갈","양호","1","3","0","0","0","서천군 홍원항 앞 해상","36|10|0","126|24|0","어선","6.67",,,,
"2011-03-31 19:05","제주","영해","추진기장애","정비불량","양호","1","4","0","0","0","조천 북방 1마일","33|34|00","126|38|00","어선","9.16",,,,
"2011-03-31 16:20","통영","항계내","침수","운항부주의","양호","1","2","2","0","0","한산도 하포 서방 0.1마일","34|45|80","128|27|78","어선","4.36",,,,
"2011-03-31 13:20","군산","항계내","침수","운항부주의","양호","1","2","0","0","0","전북 부안군 변산면 격포항 북서방 2마일","35|37|00","126|25|00","어선","1.41",,,,
"2011-03-31 10:51","군산","항계내","침수","정비불량","저시정","1","0","0","0","0","군산시 비응도항내 유람선부두 옆","35|56|00","126|31|00","어선","3",,,,
"2011-03-31 09:51","울산","영해","좌초","운항부주의","양호","1","1","0","0","0","울산 울주군 서생면 솔개마을 앞","35|22|54","129|21|10","어선","1.98",,,,
"2011-03-31 08:06","부산","영해","좌초","정비불량","양호","1","3","0","0","0","송도 암남공원 앞 해상","35|04|19","129|01|06","어선","1.2",,,,
"2011-03-31 08:00","군산","항계내","기타","운항부주의","양호","1","2","0","0","0","전북 부안군 위도면 벌금 선착장 앞 200m","35|36|51","126|17|05","어선","4.87",,,,
"2011-03-31 03:00","제주","영해","기관고장","정비불량","양호","1","13","0","0","0","추자 서방 30마일","33|52|30","125|50|70","어선","86",,,,
"2011-03-31 01:00","서귀포","영해-EEZ","기관고장","정비불량","양호","1","12","0","0","0","서귀포 남서 67마일 해상","32|09|50","126|12|00","어선","29",,,,
"2011-03-30 16:00","인천","영해","추진기장애","운항부주의","양호","1","10","0","0","0","인천시 옹진군 덕적면 소재 선갑도 서방 3마일","37|07|00","126|00|00","여객선","79",,,,
"2011-03-30 12:00","여수","영해","전복","기타","양호","1","2","0","1","1","고흥군 도양읍 시산도 북방 약 0.3마일","34|24|93","127|14|84","낚시어선","1.56",,,,
"2011-03-30 08:30","인천","항계내","기관고장","정비불량","양호","1","2","0","0","0","인천대교 부근해상","37|22|00","126|31|00","어선","4.97",,,,
"2011-03-29 23:32","울산","영해-EEZ","기관고장","정비불량","양호","1","6","0","0","0","울산 동구 방어진 동방 41마일","35|30|4","130|17|4","어선","13",,,,
"2011-03-29 18:10","여수","영해","좌초","운항부주의","양호","1","2","0","0","0","경남 하동군 금남면 대도 앞 장도 남서방 0.1마일 해상","34|55|18","127|50|19","기타","49",,,,
"2011-03-29 14:25","완도","영해","침수","정비불량","양호","1","0","0","0","0","전남 완도군 노화읍 발도 동방 약 1마일 해상","34|10|00","126|37|00","기타","4.9",,,,
"2011-03-29 11:11","군산","항계내","침수","정비불량","양호","1","1","0","0","0","전북 군산시 옥도면 야미도리 야미도 서방 2.1마일","35|49|93","126|26|77","어선","6.67",,,,
"2011-03-28 19:30","서귀포","공해","기관고장","정비불량","양호","1","13","0","0","0","서귀 남동 165마일 해상","30|40|00","127|32|00","어선","46",,,,
"2011-03-28 05:50","부산","영해","충돌","운항부주의","양호","2","4","0","0","0","해운대 소재 동백섬 남방 약 1마일 해상","35|08|03","129|09|06","어선","6.67","어선","1.38",,
"2011-03-27 21:30","서귀포","영해-EEZ","기관고장","정비불량","양호","1","9","0","0","0","서귀포 남서 66마일 해상","32|19|00","126|50|00","어선","39",,,,
"2011-03-27 16:38","군산","항계내","침수","운항부주의","양호","1","6","0","0","0","부안군 위도 왕등도 서방2마일","35|39|00","126|04|78","어선","13",,,,
"2011-03-27 15:55","태안","영해","추진기장애","기타","양호","1","20","0","0","0","대길산도 북서방5.5마일 해상","36|21|82","126|07|64","낚시어선","9.77",,,,
"2011-03-27 11:39","부산","영해","기관고장","정비불량","양호","1","4","0","0","0","Fix. 35-00.5N 128-45.6E","35|00|5","128|45|6","기타","2",,,,
"2011-03-27 11:20","목포","영해","기관고장","기타","양호","1","3","0","0","0","전남 신안군 임자도 북동방 5마일","35|11|36","126|15|10","어선","4.95",,,,
"2011-03-27 08:10","부산","영해","기관고장","정비불량","양호","1","4","0","0","0","이기대 남동방 약 2마일 앞 해상","35|06|93","129|09|16","모터보트","1",,,,
"2011-03-27 07:00","울산","영해-EEZ","기관고장","정비불량","양호","1","5","0","0","0","울주군 서생면 대송리 간절곶 동방 46마일","35|21|00","130|18|00","어선","18",,,,
"2011-03-27 06:30","포항","영해-EEZ","기관고장","기타","양호","1","1","0","0","0","후포 동방 15마일","36|41|00","129|46|00","어선","1.51",,,,
"2011-03-26 12:25","통영","항계내","기타","운항부주의","양호","2","12","0","0","0","거제시 장목면 소재 하유마을 동방 0.2마일","35|01|55","128|43|31","예부선","116","낚시어선","3.13",,
"2011-03-26 03:00","제주","영해-EEZ","추진기장애","운항부주의","양호","1","12","0","0","0","차귀도 서방 56마일","33|26|00","125|07|00","어선","29",,,,
"2011-03-25 23:00","속초","영해-EEZ","기관고장","정비불량","황천4급","1","10","0","0","0","울릉 북서방 29마일","37|47|00","130|18|00","어선","89",,,,
"2011-03-25 07:08","울산","영해-EEZ","표류","운항부주의","황천4급","1","7","0","0","0","울주군 서생면 대송리 간절곶 동방 45마일","35|18|00","130|17|00","어선","29",,,,
"2011-03-25 01:40","인천","영해","침수","기상악화","풍랑주의보","1","3","0","0","0","인천시 옹진군 덕적면 북리 북서방 0.7마일 해상","37|14|50","126|06|40","어선","4.05",,,,
"2011-03-24 22:00","서귀포","영해-EEZ","기관고장","정비불량","풍랑주의보","1","11","0","0","0","서귀포 마라도 남서 29마일","33|41|00","126|00|00","어선","29",,,,
"2011-03-24 16:00","서귀포","공해","기관고장","정비불량","풍랑주의보","1","9","0","0","0","서귀포 남동 166마일","30|35|00","127|33|00","어선","29",,,,
"2011-03-24 16:00","포항","항계내","기타","운항부주의","양호","1","1","0","0","0","모포항 동방 0.5마일 해상","35|55|35","129|31|40","어선","0.89",,,,
"2011-03-24 07:50","속초","영해","기관고장","정비불량","양호","1","1","0","0","0","동산동방 2.5M","37|58|41","128|48|50","어선","1.51",,,,
"2011-03-24 03:30","포항","영해","기관고장","기타","양호","1","1","0","0","0","양포항 남동방 3마일 해상","35|50|00","129|33|00","어선","3.15",,,,
"2011-03-23 17:58","포항","영해","침수","운항부주의","양호","1","1","0","0","0","구룡포 동방 1.5마일 해상","35|58|51","129|36|54","어선","7.31",,,,
"2011-03-23 15:35","포항","EEZ 30마일 이내","화재","화기취급부주의","황천4급","1","7","0","0","0","감포 동방 110마일","35|48|50","131|43|50","어선","29",,,,
"2011-03-23 15:29","동해","항계내","침수","기타","양호","1","1","0","0","0","강릉시 사천면 뒷불 동방 2마일","37|50|50","128|53|20","기타","4.98",,,,
"2011-03-23 08:30","목포","항계내","기타","기타","양호","1","0","0","0","0","목포시 북항선착장 화물선 부두 옆","34|48|00","126|21|00","기타","0.58",,,,
"2011-03-23 07:00","통영","항계내","침수","기타","양호","1","0","0","0","0","하동군 금남면 대치리 선착장","34|57|00","127|53|00","어선","4.85",,,,
"2011-03-22 16:03","통영","항계내","전복","운항부주의","양호","1","1","0","0","0","창원시 진해구 대죽도 남동방 10마일","35|06|98","128|41|55","어선","1.27",,,,
"2011-03-22 09:40","목포","영해","기관고장","기타","저시정","1","2","0","0","0","신안군 증도면 사옥도 동방 약 0.5마일 해상","35|01|28","126|12|18","기타","1.2",,,,
"2011-03-21 22:50","목포","항계내","침수","기타","양호","1","0","0","0","0","목포시 동명항 대흥수산 쇄빙탑 부근 계류장 안벽","34|46|60","126|23|02","어선","29",,,,
"2011-03-21 20:20","통영","항계내","침수","기타","양호","1","0","0","0","0","통영시 정량동 동호상가 세화선박상사 앞 해상","34|50|40","128|26|00","어선","4.09",,,,
"2011-03-21 15:13","통영","영해","좌초","기타","양호","1","2","0","0","0","통영시 한산면 소재 소지도 북쪽 해안","34|38|05","128|28|16","어선","4.97",,,,
"2011-03-21 14:00","목포","영해","침수","기타","양호","1","1","0","0","0","진도군 임회면 굴포리 동령개 남방 1마일 해상","34|20|70","126|10|80","기타","2.99",,,,
"2011-03-21 13:42","울산","항계내","좌초","기타","황천5급","1","1","0","0","0","울산 용연현대조선 블록부두 앞 해상","35|28|40","129|22|56","어선","2.48",,,,
"2011-03-21 10:00","동해","항계내","침수","기타","양호","1","1","0","0","0","삼척항 동방 1마일","37|25|00","129|13|50","기타","4.65",,,,
"2011-03-21 09:02","포항","영해","기관고장","기타","양호","1","5","0","0","0","오산 동방 0.5마일","36|53|00","129|25|00","기타","4.99",,,,
"2011-03-21 08:10","인천","영해","좌주","운항부주의","양호","1","2","0","0","0","인천광역시 옹진군 영흥면","37|15|36","126|25|32","어선","4.9",,,,
"2011-03-20 22:00","통영","항계내","화재","기타","양호","1","0","0","0","0","거제시 남부면 저구리 대포항 선착장내","34|42|58","128|35|08","낚시어선","9.77",,,,
"2011-03-20 14:00","서귀포","항계내","좌초","기상악화","풍랑주의보","1","0","0","0","0","서귀포 태흥1리 앞 해상","33|15|00","126|42|00","예부선","248",,,,
"2011-03-20 13:05","군산","항계내","침수","관리소홀","양호","1","0","0","0","0","부안군 변산면 격포항내 선외기 부두앞","35|36|00","126|27|00","어선","4.98",,,,
"2011-03-20 11:50","여수","영해","표류","운항부주의","양호","1","3","0","0","0","여수시 가막만 사도 남방 0.15마일","34|42|98","127|41|77","어선","1.99",,,,
"2011-03-19 22:20","통영","영해","표류","기타","양호","1","2","0","0","0","통영시 매물도 남방 2마일 해상","34|37|07","128|34|78","어선","4.97",,,,
"2011-03-19 20:00","서귀포","영해","타기고장","정비불량","황천4급","1","8","0","0","0","서귀포 남동 16마일","33|02|00","126|47|00","어선","29",,,,
"2011-03-19 19:20","통영","영해","표류","연료고갈","양호","1","1","0","0","0","남해군 상주면 대도 동방 약 1마일 해상","34|41|41","127|58|18","어선","4.99",,,,
"2011-03-19 15:55","군산","항계내","좌초","운항부주의","양호","1","2","0","0","0","충남 서천군 홍원항 북서방 약2마일","36|10|00","126|28|00","어선","3.57",,,,
"2011-03-19 13:23","군산","항계내","침수","관리소홀","양호","1","4","0","0","0","대외치도 남방 약 1마일 해상","35|33|00","126|20|00","어선","9.77",,,,
"2011-03-19 10:00","서귀포","공해","기관고장","정비불량","양호","1","9","0","0","0","서귀포 남동 180마일","30|23|00","127|43|00","어선","29",,,,
"2011-03-19 09:56","서귀포","영해","충돌","운항부주의","황천5급","2","18","0","0","0","서귀포 표선 남방 5마일","33|14|20","126|52|50","어선","29","유조선","498",,
"2011-03-19 09:43","태안","영해","침수","정비불량","양호","1","2","0","0","0","충남 태안군 이원면 만대 앞 해상","36|58|40","126|18|40","모터보트","2",,,,
"2011-03-19 03:40","인천","항계내","전복","기타","양호","1","1","0","1","0","강화도 교동간 연육교 공사현장","37|47|14","126|20|50","예부선","17.79",,,,
"2011-03-19 02:56","통영","영해","기관고장","기타","양호","1","2","0","0","0","통영시 남무도 북방 0.5마일 해상","34|47|00","128|12|00","어선","1.32",,,,
"2011-03-18 20:51","울산","영해-EEZ","기관고장","정비불량","양호","1","8","0","0","0","울주군 서행면 간절곶동방 49마일","35|21|00","130|22|00","어선","24",,,,
"2011-03-18 14:22","부산","영해","좌초","정비불량","양호","1","1","0","0","0","진우도 동방 1마일 해상","35|04|00","128|54|20","어선","0.82",,,,
"2011-03-18 14:02","목포","영해","좌초","기타","양호","1","0","0","0","0","목포시 평화광장 제일아파트 부근 앞 해상","34|47|54","126|26|25","낚시어선","9.77",,,,
"2011-03-18 09:30","통영","영해","기타","연료고갈","양호","1","1","0","0","0","통영시 진해서-사근서 항로상","34|50|36","128|27|15","어선","3",,,,
"2011-03-18 07:17","부산","영해","추진기장애","기타","양호","1","1","0","0","0","목도 남동방 3마일 해점","34|56|80","129|02|80","어선","3.97",,,,
"2011-03-18 07:00","통영","영해","기관고장","정비불량","양호","1","2","0","0","0","마산 덕동 막개도, 남도 사이","35|08|02","128|36|00","어선","4",,,,
"2011-03-17 17:20","여수","항계내","충돌","운항부주의","양호","1","0","0","1","0","전남 광양항 소재 LNG부두 남방 약 0.5마일 해상","34|52|4","127|46|35","어선","1",,,,
"2011-03-17 15:05","통영","영해","표류","기타","양호","1","1","0","0","0","통영시 통영해경 신축부두 앞 약 10미터 해상","34|50|01","128|25|58","어선","4.99",,,,
"2011-03-17 09:20","동해","영해","기관고장","기타","양호","1","2","0","0","0","장호 남동방 약 3마일 해상","37|18|25","129|18|50","어선","5.64",,,,
"2011-03-17 07:34","여수","영해","침수","운항부주의","양호","1","2","0","0","0","전남 고흥군 풍양면 감등서 서방 약 1.5마일","34|30|50","127|12|50","화물선","24",,,,
"2011-03-16 23:06","여수","영해","기타","관리소홀","양호","1","0","0","0","0","고흥군 남양면 월정리 수문선착장","34|45|10","127|23|6","어선","3.56",,,,
"2011-03-16 20:00","부산","영해","기관고장","기타","양호","1","2","0","0","0","동두말 남방 약3마일 해상","34|56|60","128|49|43","어선","2.99",,,,
"2011-03-16 12:09","태안","영해","전복","기상악화","황천4급","1","2","0","0","0","충남 당진군 석문면 성구미 앞 바다","36|89|52","126|42|55","예부선","39",,,,
"2011-03-16 01:05","완도","영해","충돌","운항부주의","풍랑주의보","2","28","1","0","0","전남 완도군 금일읍 장도 남방 7.2마일 해상","04|05|00","127|10|00","어선","139","유조선","2700",,
"2011-03-15 05:42","통영","영해","충돌","운항부주의","황천5급","1","2","2","4","2","통영시 욕지도 남서방 7.6마일 해상","34|33|00","128|06|00","어선","69",,,,
"2011-03-15 04:00","포항","영해","타기고장","기타","양호","1","2","0","0","0","강구항 동방 5마일","36|24|00","129|33|00","어선","6.68",,,,
"2011-03-15 02:09","서귀포","영해-EEZ","기관고장","정비불량","풍랑주의보","1","17","0","0","0","우도 동방 24M'","33|28|50","127|26|30","화물선","5696",,,,
"2011-03-14 15:50","군산","항계내","침수","정비불량","양호","1","7","0","0","0","군산항 현대중공업 앞 해상","35|58|38","126|30|36","관공선","1",,,,
"2011-03-14 11:16","속초","영해","화재","화기취급부주의","양호","1","1","0","0","0","남애동방 4M 해상","37|58|66","128|49|25","어선","2.86",,,,
"2011-03-14 09:15","목포","영해","기관고장","기타","양호","1","3","0","0","0","전남 신안군 증도면 소악도 동방 약 500미터","34|55|00","126|12|00","기타","2",,,,
"2011-03-14 08:39","태안","영해","침수","기타","양호","1","2","0","0","0","충남 태안군 소원면 학암포 앞 대도 근해상","36|47|00","126|01|17","어선","7.31",,,,
"2011-03-13 18:32","통영","영해","침수","운항부주의","양호","1","1","0","0","0","통영시 인평동 중항도 앞 해상","34|49|59","128|23|28","어선","1.75",,,,
"2011-03-13 16:10","부산","영해","침수","기상악화","양호","1","2","0","0","0","영도 해양대학교 앞 등대 인근해상","35|04|57","129|05|45","요트","0",,,,
